"KAPITEL_CODE","KAPITEL_NURNAME","GRUPPE_CODE","GRUPPE_NURNAME","ICD_NAME","ICD_CODE","ICD_FLAG_RARE","ICD_FLAG_UEBERLEIT"
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S50,Verletzungen des Ellenbogens und des Unterarmes,S56.5: Verletzung von sonstigen Streckmuskeln und -sehnen in Höhe des Unterarmes,S56.5,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S50,Verletzungen des Ellenbogens und des Unterarmes,S56.7: Verletzung mehrerer Muskeln und Sehnen in Höhe des Unterarmes,S56.7,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S50,Verletzungen des Ellenbogens und des Unterarmes,S56.8: Verletzung sonstiger und nicht näher bezeichneter Sehnen und Muskeln in Höhe des Unterarmes,S56.8,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S50,Verletzungen des Ellenbogens und des Unterarmes,S57.0: Zerquetschung des Ellenbogens,S57.0,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.80: Offene Wunde sonstiger und nicht näher bezeichneter Teile des Beckengürtels,S71.80,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.0: Offene Wunde der Hüfte,S71.0,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.1: Offene Wunde des Oberschenkels,S71.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.7: Multiple offene Wunden der Hüfte und des Oberschenkels,S71.7,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.84: Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation der Hüfte und des Oberschenkels,S71.84,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.85: Weichteilschaden II. Grades bei geschlossener Fraktur oder Luxation der Hüfte und des Oberschenkels,S71.85,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.86: Weichteilschaden III. Grades bei geschlossener Fraktur oder Luxation der Hüfte und des Oberschenkels,S71.86,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.87: Weichteilschaden I. Grades bei offener Fraktur oder Luxation der Hüfte und des Oberschenkels,S71.87,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S70,Verletzungen der Hüfte und des Oberschenkels,S71.88: Weichteilschaden II. Grades bei offener Fraktur oder Luxation der Hüfte und des Oberschenkels,S71.88,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S80,Verletzungen des Knies und des Unterschenkels,S89.7: Multiple Verletzungen des Unterschenkels,S89.7,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S80,Verletzungen des Knies und des Unterschenkels,S88.0: Traumatische Amputation im Kniegelenk,S88.0,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S80,Verletzungen des Knies und des Unterschenkels,S88.1: Traumatische Amputation zwischen Knie und oberem Sprunggelenk,S88.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S80,Verletzungen des Knies und des Unterschenkels,"S88.9: Traumatische Amputation am Unterschenkel, Höhe nicht näher bezeichnet",S88.9,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S80,Verletzungen des Knies und des Unterschenkels,S89.8: Sonstige näher bezeichnete Verletzungen des Unterschenkels,S89.8,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S80,Verletzungen des Knies und des Unterschenkels,S89.9: Nicht näher bezeichnete Verletzung des Unterschenkels,S89.9,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S90,Verletzungen der Knöchelregion und des Fußes,S90.0: Prellung der Knöchelregion,S90.0,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S90,Verletzungen der Knöchelregion und des Fußes,S90.1: Prellung einer oder mehrerer Zehen ohne Schädigung des Nagels,S90.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S90,Verletzungen der Knöchelregion und des Fußes,S90.2: Prellung einer oder mehrerer Zehen mit Schädigung des Nagels,S90.2,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,T04.4: Zerquetschungen mit Beteiligung mehrerer Regionen der oberen Extremität(en) und mehrerer Regionen der unteren Extremität(en),T04.4,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,"T04.1: Zerquetschungen mit Beteiligung von Thorax und Abdomen, von Thorax und Lumbosakralgegend oder von Thorax und Becken",T04.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,T04.2: Zerquetschungen mit Beteiligung mehrerer Regionen der oberen Extremität(en),T04.2,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,T04.3: Zerquetschungen mit Beteiligung mehrerer Regionen der unteren Extremität(en),T04.3,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,"T04.7: Zerquetschungen mit Beteiligung von Thorax, Abdomen und Extremität(en), von Thorax, Lumbosakralgegend und Extremität(en) oder von Thorax, Becken und Extremität(en)",T04.7,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,T04.8: Zerquetschungen mit Beteiligung sonstiger Kombinationen von Körperregionen,T04.8,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,"T04.9: Multiple Zerquetschungen, nicht näher bezeichnet",T04.9,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",T00,Verletzungen mit Beteiligung mehrerer Körperregionen,T05.0: Traumatische Amputation beider Hände,T05.0,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R73.0: Abnormer Glukosetoleranztest,R73.0,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R70.1: Veränderte Plasmaviskosität,R70.1,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R71: Veränderung der Erythrozyten,R71,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,"R72: Veränderung der Leukozyten, anderenorts nicht klassifiziert",R72,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,"R73.9: Hyperglykämie, nicht näher bezeichnet",R73.9,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R74.0: Erhöhung der Transaminasenwerte und des Laktat-Dehydrogenase-Wertes [LDH],R74.0,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R74.8: Sonstige abnorme Serumenzymwerte,R74.8,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R74.9: Abnormer Wert nicht näher bezeichneter Serumenzyme,R74.9,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R75: Laborhinweis auf Humanes Immundefizienz-Virus [HIV],R75,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R70,Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,R76.0: Erhöhter Antikörpertiter,R76.0,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,"R93.5: Abnorme Befunde bei der bildgebenden Diagnostik sonstiger Abdominalregionen, einschließlich des Retroperitoneums",R93.5,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,R93.2: Abnorme Befunde bei der bildgebenden Diagnostik der Leber und der Gallenwege,R93.2,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,R93.3: Abnorme Befunde bei der bildgebenden Diagnostik sonstiger Teile des Verdauungstraktes,R93.3,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,R93.4: Abnorme Befunde bei der bildgebenden Diagnostik der Harnorgane,R93.4,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,R93.6: Abnorme Befunde bei der bildgebenden Diagnostik der Extremitäten,R93.6,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,R93.7: Abnorme Befunde bei der bildgebenden Diagnostik sonstiger Abschnitte des Muskel-Skelett-Systems,R93.7,0,0
18,"Symptome und abnorme klinische und Laborbefunde, die anderenorts nicht klassifiziert sind",R90,Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,R93.8: Abnorme Befunde bei der bildgebenden Diagnostik an sonstigen näher bezeichneten Körperstrukturen,R93.8,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.30: Oberflächliche Verletzung der Nase: Art der Verletzung nicht näher bezeichnet,S00.30,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.23: Sonstige oberflächliche Verletzungen des Augenlides und der Periokularregion: Insektenbiss oder -stich (ungiftig),S00.23,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.24: Sonstige oberflächliche Verletzungen des Augenlides und der Periokularregion: Oberflächlicher Fremdkörper (Splitter),S00.24,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.28: Sonstige oberflächliche Verletzungen des Augenlides und der Periokularregion: Sonstige,S00.28,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.31: Oberflächliche Verletzung der Nase: Schürfwunde,S00.31,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.32: Oberflächliche Verletzung der Nase: Blasenbildung (nichtthermisch),S00.32,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.33: Oberflächliche Verletzung der Nase: Insektenbiss oder -stich (ungiftig),S00.33,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.34: Oberflächliche Verletzung der Nase: Oberflächlicher Fremdkörper (Splitter),S00.34,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.35: Oberflächliche Verletzung der Nase: Prellung,S00.35,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S00.38: Oberflächliche Verletzung der Nase: Sonstige,S00.38,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.80: Nicht näher bezeichnete offene Wunde sonstiger und nicht näher bezeichneter Teile des Schultergürtels,S41.80,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.0: Offene Wunde der Schulter,S41.0,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.1: Offene Wunde des Oberarmes,S41.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.7: Multiple offene Wunden der Schulter und des Oberarmes,S41.7,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.84: Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Oberarmes,S41.84,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.85: Weichteilschaden II. Grades bei geschlossener Fraktur oder Luxation des Oberarmes,S41.85,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.86: Weichteilschaden III. Grades bei geschlossener Fraktur oder Luxation des Oberarmes,S41.86,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.87: Weichteilschaden I. Grades bei offener Fraktur oder Luxation des Oberarmes,S41.87,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S40,Verletzungen der Schulter und des Oberarmes,S41.88: Weichteilschaden II. Grades bei offener Fraktur oder Luxation des Oberarmes,S41.88,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.21: Offene Wunde: Äußere Haut der Nase,S01.21,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.0: Offene Wunde der behaarten Kopfhaut,S01.0,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.1: Offene Wunde des Augenlides und der Periokularregion,S01.1,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.20: Offene Wunde der Nase: Teil nicht näher bezeichnet,S01.20,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.22: Offene Wunde: Nasenlöcher,S01.22,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.23: Offene Wunde: Nasenseptum,S01.23,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.29: Offene Wunde: Sonstige und mehrere Teile der Nase,S01.29,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.30: Offene Wunde des Ohres: Teil nicht näher bezeichnet,S01.30,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.31: Offene Wunde: Ohrmuschel,S01.31,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.33: Offene Wunde: Tragus,S01.33,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.34: Offene Wunde: Äußerer Gehörgang,S01.34,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S00,Verletzungen des Kopfes,S01.35: Offene Wunde: Tuba auditiva,S01.35,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S10,Verletzungen des Halses,S13.6: Verstauchung und Zerrung von Gelenken und Bändern sonstiger und nicht näher bezeichneter Teile des Halses,S13.6,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S10,Verletzungen des Halses,S13.3: Multiple Luxationen im Bereich des Halses,S13.3,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S10,Verletzungen des Halses,S13.4: Verstauchung und Zerrung der Halswirbelsäule,S13.4,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S10,Verletzungen des Halses,S13.5: Verstauchung und Zerrung in der Schilddrüsenregion,S13.5,0,0
19,"Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",S10,Verletzungen des Halses,S14.0: Kontusion und Ödem des zervikalen Rückenmarkes,S14.0,0,0
